year,district,active_parish_rows,active_unique_parishes,matched_parish_rows,matched_unique_parishes,matched_share,usable_1851_backbone
1882,Woodstock,34,34,33,33,0.9705882352941176,1
1882,Woolwich,4,4,0,0,0.0,0
1882,Worcester,14,14,10,10,0.7142857142857143,1
1882,Worksop,29,29,26,26,0.896551724137931,1
1882,Wortley (1838-1974),19,19,18,18,0.9473684210526315,1
1882,Wrexham (1837-1974),41,41,36,36,0.8780487804878049,1
1882,Wrexham (1996 onw),41,41,36,36,0.8780487804878049,1
1882,Wycombe,30,30,28,28,0.9333333333333333,1
1882,Yarmouth (1837-1923),1,1,0,0,0.0,0
1882,Yeovil,36,36,35,35,0.9722222222222222,1
1882,York (1837-1937),86,86,59,59,0.686046511627907,1
1882,York (1938 onw),86,86,59,59,0.686046511627907,1
1883,Aberayron,14,14,7,7,0.5,1
1883,Abergavenny,25,25,16,16,0.64,1
1883,Aberystwyth,30,30,22,22,0.7333333333333333,1
1883,Abingdon,39,39,33,33,0.8461538461538461,1
1883,Alcester,22,22,20,20,0.9090909090909091,1
1883,Alderbury,29,29,23,23,0.7931034482758621,1
1883,Alnwick,62,62,59,59,0.9516129032258065,1
1883,Alresford,19,19,19,19,1.0,1
1883,Alston,1,1,0,0,0.0,0
1883,Alton (1837 onw),22,22,19,19,0.8636363636363636,1
1883,Altrincham,39,39,34,34,0.8717948717948718,1
1883,Alverstoke,1,1,1,1,1.0,1
1883,Amersham,11,11,11,11,1.0,1
1883,Amesbury,23,23,20,20,0.8695652173913043,1
1883,Ampthill,19,19,19,19,1.0,1
1883,Andover,28,28,22,22,0.7857142857142857,1
1883,Anglesey (1837-1937),52,52,39,39,0.75,1
1883,Anglesey (1968-1974),52,52,39,39,0.75,1
1883,Ashbourne,64,64,54,54,0.84375,1
1883,Ashby de la Zouch,28,28,21,21,0.75,1
1883,Ashton under Lyne (1848-1937),13,13,12,12,0.9230769230769231,1
1883,Aston (1837-1924),5,5,5,5,1.0,1
1883,Atcham,50,50,41,41,0.82,1
1883,Atherstone,17,17,17,17,1.0,1
1883,Auckland,33,33,28,28,0.8484848484848485,1
1883,Axbridge,39,39,37,37,0.9487179487179487,1
1883,Axminster,15,15,13,13,0.8666666666666667,1
1883,Aylesbury,40,40,37,37,0.925,1
1883,Aylsham,46,46,44,44,0.9565217391304348,1
1883,Aysgarth,15,15,0,0,0.0,0
1883,Bakewell (1839 onw),60,60,54,54,0.9,1
1883,Bala,5,5,5,5,1.0,1
1883,Banbury,50,50,48,48,0.96,1
1883,Bangor,26,26,19,19,0.7307692307692307,1
1883,Barnet,10,10,10,10,1.0,1
1883,Barnsley,17,17,17,17,1.0,1
1883,Barnstaple,39,39,39,39,1.0,1
1883,Barrow in Furness (1876 onw),1,1,0,0,0.0,0
1883,Barrow upon Soar,38,38,32,32,0.8421052631578947,1
1883,Barton Regis,12,12,0,0,0.0,0
1883,Barton upon Irwell (1850-1934),6,6,6,6,1.0,1
1883,Basford,45,45,43,43,0.9555555555555556,1
1883,Basingstoke,39,39,37,37,0.9487179487179487,1
1883,Bath,25,25,23,23,0.92,1
1883,Battle,14,14,14,14,1.0,1
1883,Beaminster,26,26,26,26,1.0,1
1883,Bedale,29,29,17,17,0.5862068965517241,1
1883,Bedford,45,45,43,43,0.9555555555555556,1
1883,Bedminster,23,23,23,23,1.0,1
1883,Bedwellty,2,2,0,0,0.0,0
1883,Belford,32,32,31,31,0.96875,1
1883,Bellingham,37,37,31,31,0.8378378378378378,1
1883,Belper,35,35,31,31,0.8857142857142857,1
1883,Berkhampstead (1837-1939),10,10,9,9,0.9,1
1883,Berwick,1,1,1,1,1.0,1
1883,Bethnal Green,1,1,0,0,0.0,0
1883,Beverley (1837-1937),36,36,30,30,0.8333333333333334,1
1883,Beverley (1974 onw),36,36,30,30,0.8333333333333334,1
1883,Bicester,36,36,33,33,0.9166666666666666,1
1883,Bideford,18,18,18,18,1.0,1
1883,Biggleswade,28,28,27,27,0.9642857142857143,1
1883,Billericay,25,25,25,25,1.0,1
1883,Billesdon,38,38,34,34,0.8947368421052632,1
1883,Bingham,42,42,40,40,0.9523809523809523,1
1883,Birkenhead (1861-1998),9,9,0,0,0.0,0
1883,Birmingham (1837-1924),1,1,0,0,0.0,0
1883,Birmingham (1932 onw),1,1,0,0,0.0,0
1883,Bishops Stortford,20,20,19,19,0.95,1
1883,Blaby,30,30,25,25,0.8333333333333334,1
1883,Blackburn,24,24,24,24,1.0,1
1883,Blandford,33,33,32,32,0.9696969696969697,1
1883,Blean,16,16,14,14,0.875,1
1883,Blofield,32,32,27,27,0.84375,1
1883,Blything,49,49,47,47,0.9591836734693877,1
1883,Bodmin,21,21,21,21,1.0,1
1883,Bolton,26,26,23,23,0.8846153846153846,1
1883,Bootle Cul,12,12,8,8,0.6666666666666666,1
1883,Bosmere,37,37,31,31,0.8378378378378378,1
1883,Boston,48,48,35,35,0.7291666666666666,1
1883,Bourne (1837-1933),36,36,35,35,0.9722222222222222,1
1883,Bourne (1974 onw),36,36,35,35,0.9722222222222222,1
1883,Brackley,29,29,28,28,0.9655172413793104,1
1883,Bradfield,29,29,25,25,0.8620689655172413,1
1883,Bradford,21,21,18,18,0.8571428571428571,1
1883,Bradford upon Avon,8,8,8,8,1.0,1
1883,Braintree,25,25,14,14,0.56,1
1883,Bramley (1863-1925),5,5,0,0,0.0,0
1883,Brampton,17,17,14,14,0.8235294117647058,1
1883,Brecknock,43,43,24,24,0.5581395348837209,1
1883,Brentford,11,11,10,10,0.9090909090909091,1
1883,Bridge,25,25,21,21,0.84,1
1883,Bridgend (1996 onw),56,56,51,51,0.9107142857142857,1
1883,Bridgend (to 1970),56,56,51,51,0.9107142857142857,1
1883,Bridgnorth,30,30,29,29,0.9666666666666667,1
1883,Bridgwater,41,41,37,37,0.9024390243902439,1
1883,Bridlington (1837-1937),32,32,29,29,0.90625,1
1883,Bridlington (1974 onw),32,32,29,29,0.90625,1
1883,Bridport (1959 to 1997),19,19,18,18,0.9473684210526315,1
1883,Bridport (to 1958),19,19,18,18,0.9473684210526315,1
1883,Brighton,1,1,0,0,0.0,0
1883,Bristol,18,18,13,13,0.7222222222222222,1
1883,Brixworth,37,37,33,33,0.8918918918918919,1
1883,Bromley,16,16,15,15,0.9375,1
1883,Bromsgrove,12,12,10,10,0.8333333333333334,1
1883,Bromyard,34,34,30,30,0.8823529411764706,1
1883,Buckingham,28,28,25,25,0.8928571428571429,1
1883,Builth,30,30,24,24,0.8,1
1883,Burnley,26,26,19,19,0.7307692307692307,1
1883,Burton upon Trent,54,54,51,51,0.9444444444444444,1
1883,Bury,12,12,11,11,0.9166666666666666,1
1883,Bury St Edmunds,2,2,2,2,1.0,1
1883,Caistor,76,76,73,73,0.9605263157894737,1
1883,Calne,11,11,11,11,1.0,1
1883,Camberwell,1,1,1,1,1.0,1
1883,Cambridge (1837-1935),14,14,13,13,0.9285714285714286,1
1883,Cambridge (1974 onw),14,14,13,13,0.9285714285714286,1
1883,Camelford,14,14,14,14,1.0,1
1883,Cannock,22,22,0,0,0.0,0
1883,Canterbury,20,20,15,15,0.75,1
1883,Cardiff (1837-1974),45,45,35,35,0.7777777777777778,1
1883,Cardiff (1996 onw),45,45,35,35,0.7777777777777778,1
1883,Cardigan,27,27,22,22,0.8148148148148148,1
1883,Carlisle,20,20,14,14,0.7,1
1883,Carmarthen,29,29,23,23,0.7931034482758621,1
1883,Carnarvon,16,16,9,9,0.5625,1
1883,Castle Ward,78,78,77,77,0.9871794871794872,1
1883,Catherington,6,6,5,5,0.8333333333333334,1
1883,Caxton,26,26,24,24,0.9230769230769231,1
1883,Chapel en le Frith,17,17,14,14,0.8235294117647058,1
1883,Chard,34,34,30,30,0.8823529411764706,1
1883,Cheadle,15,15,13,13,0.8666666666666667,1
1883,Chelmsford,31,31,29,29,0.9354838709677419,1
1883,Chelsea (1837 only),1,1,0,0,0.0,0
1883,Chelsea (1841-1981),1,1,0,0,0.0,0
1883,Cheltenham,13,13,12,12,0.9230769230769231,1
1883,Chepstow,40,40,35,35,0.875,1
1883,Chertsey,9,9,8,8,0.8888888888888888,1
1883,Cheshire East,75,75,0,0,0.0,0
1883,Chester,114,114,0,0,0.0,0
1883,Chester le Street,20,20,19,19,0.95,1
1883,Chesterfield,33,33,30,30,0.9090909090909091,1
1883,Chesterton,38,38,36,36,0.9473684210526315,1
1883,Chichester,11,11,11,11,1.0,1
1883,Chippenham,29,29,28,28,0.9655172413793104,1
1883,Chipping Norton,34,34,28,28,0.8235294117647058,1
1883,Chipping Sodbury,23,23,22,22,0.9565217391304348,1
1883,Chorley,26,26,26,26,1.0,1
1883,Chorlton,12,12,11,11,0.9166666666666666,1
1883,Christchurch (1837-1925),3,3,3,3,1.0,1
1883,Christchurch (1932-1974),3,3,3,3,1.0,1
1883,Church Stretton,14,14,10,10,0.7142857142857143,1
1883,Cirencester,37,37,33,33,0.8918918918918919,1
1883,Cleobury Mortimer,17,17,15,15,0.8823529411764706,1
1883,Clitheroe,35,35,28,28,0.8,1
1883,Clun,23,23,17,17,0.7391304347826086,1
1883,Clutton,29,29,27,27,0.9310344827586207,1
1883,Cockermouth,50,50,43,43,0.86,1
1883,Colchester,16,16,15,15,0.9375,1
1883,Congleton,33,33,32,32,0.9696969696969697,1
1883,Conway (to 1937),15,15,9,9,0.6,1
1883,Cookham,7,7,6,6,0.8571428571428571,1
1883,Corwen,15,15,11,11,0.7333333333333333,1
1883,Cosford,28,28,28,28,1.0,1
1883,Coventry,2,2,2,2,1.0,1
1883,Cranbrook,6,6,6,6,1.0,1
1883,Crediton,30,30,29,29,0.9666666666666667,1
1883,Crickhowell,10,10,5,5,0.5,1
1883,Cricklade,15,15,12,12,0.8,1
1883,Croydon,11,11,11,11,1.0,1
1883,Cuckfield,15,15,15,15,1.0,1
1883,Darlington,41,41,37,37,0.9024390243902439,1
1883,Dartford,21,21,21,21,1.0,1
1883,Daventry,28,28,25,25,0.8928571428571429,1
1883,Depwade,43,43,40,40,0.9302325581395349,1
1883,Derby,7,7,5,5,0.7142857142857143,1
1883,Devizes,29,29,25,25,0.8620689655172413,1
1883,Dewsbury,11,11,10,10,0.9090909090909091,1
1883,Docking,37,37,35,35,0.9459459459459459,1
1883,Dolgelly,13,13,9,9,0.6923076923076923,1
1883,Doncaster,56,56,50,50,0.8928571428571429,1
1883,Dorchester,61,61,55,55,0.9016393442622951,1
1883,Dorking,8,8,8,8,1.0,1
1883,Dover,25,25,24,24,0.96,1
1883,Downham,33,33,31,31,0.9393939393939394,1
1883,Driffield,43,43,39,39,0.9069767441860465,1
1883,Droitwich,30,30,26,26,0.8666666666666667,1
1883,Droxford,11,11,11,11,1.0,1
1883,Dudley (1913-35),5,5,4,4,0.8,1
1883,Dudley (1935-66),5,5,4,4,0.8,1
1883,Dudley (1966 onw),5,5,4,4,0.8,1
1883,Dudley (to 1912),5,5,4,4,0.8,1
1883,Dunmow,25,25,25,25,1.0,1
1883,Durham (1837-1938),28,28,26,26,0.9285714285714286,1
1883,Dursley,10,10,10,10,1.0,1
1883,Easington,19,19,17,17,0.8947368421052632,1
1883,Easingwold,28,28,24,24,0.8571428571428571,1
1883,East Ashford,25,25,25,25,1.0,1
1883,East Grinstead,6,6,5,5,0.8333333333333334,1
1883,East Preston,23,23,0,0,0.0,0
1883,East Retford,50,50,46,46,0.92,1
1883,East Stonehouse,1,1,1,1,1.0,1
1883,East Ward,30,30,25,25,0.8333333333333334,1
1883,Eastbourne,14,14,14,14,1.0,1
1883,Easthampstead (1837-1937),5,5,4,4,0.8,1
1883,Easthampstead (1967-74),5,5,4,4,0.8,1
1883,Eastry,31,31,31,31,1.0,1
1883,Ecclesall Bierlow,8,8,7,7,0.875,1
1883,Edmonton,5,5,2,2,0.4,1
1883,Elham,21,21,19,19,0.9047619047619048,1
1883,Ellesmere,17,17,16,16,0.9411764705882353,1
1883,Ely,17,17,15,15,0.8823529411764706,1
1883,Epping,17,17,16,16,0.9411764705882353,1
1883,Epsom,16,16,15,15,0.9375,1
1883,Erpingham,49,49,45,45,0.9183673469387755,1
1883,Eton,19,19,19,19,1.0,1
1883,Evesham,30,30,25,25,0.8333333333333334,1
1883,Exeter,24,24,22,22,0.9166666666666666,1
1883,Falmouth,10,10,10,10,1.0,1
1883,Fareham,9,9,9,9,1.0,1
1883,Faringdon,29,29,25,25,0.8620689655172413,1
1883,Farnham,6,6,6,6,1.0,1
1883,Faversham,25,25,22,22,0.88,1
1883,Ffestiniog,15,15,13,13,0.8666666666666667,1
1883,Flegg,20,20,18,18,0.9,1
1883,Foleshill,12,12,12,12,1.0,1
1883,Forden,24,24,0,0,0.0,0
1883,Fordingbridge,12,12,11,11,0.9166666666666666,1
1883,Forehoe,23,23,21,21,0.9130434782608695,1
1883,Freebridge Lynn,32,32,31,31,0.96875,1
1883,Frome,29,29,26,26,0.896551724137931,1
1883,Fulham,2,2,0,0,0.0,0
1883,Fylde,23,23,17,17,0.7391304347826086,1
1883,Gainsborough,50,50,47,47,0.94,1
1883,Garstang,23,23,20,20,0.8695652173913043,1
1883,Gateshead,9,9,9,9,1.0,1
1883,Glanford Brigg,54,54,50,50,0.9259259259259259,1
1883,Glendale,45,45,40,40,0.8888888888888888,1
1883,Gloucester (1837-1937),40,40,35,35,0.875,1
1883,Gloucester (1974 onw),40,40,35,35,0.875,1
1883,Godstone,14,14,14,14,1.0,1
1883,Goole,17,17,16,16,0.9411764705882353,1
1883,Gower,18,18,0,0,0.0,0
1883,Grantham (1837-1933),54,54,48,48,0.8888888888888888,1
1883,Grantham (1974 onw),54,54,48,48,0.8888888888888888,1
1883,Gravesend (1837-1941),2,2,2,2,1.0,1
1883,Gravesend (1980 onw),2,2,2,2,1.0,1
1883,Great Ouseburn,46,46,0,0,0.0,0
1883,Greenwich,3,3,2,2,0.6666666666666666,1
1883,Guildford,23,23,20,20,0.8695652173913043,1
1883,Guiltcross,21,21,21,21,1.0,1
1883,Guisborough,24,24,23,23,0.9583333333333334,1
1883,Hackney,2,2,1,1,0.5,1
1883,Hailsham,11,11,10,10,0.9090909090909091,1
1883,Halifax,19,19,15,15,0.7894736842105263,1
1883,Halstead,16,16,15,15,0.9375,1
1883,Haltwhistle,17,17,16,16,0.9411764705882353,1
1883,Hambledon,16,16,15,15,0.9375,1
1883,Hampstead,1,1,0,0,0.0,0
1883,Hardingstone,20,20,20,20,1.0,1
1883,Hartismere,32,32,32,32,1.0,1
1883,Hartlepool (1859-1938),12,12,0,0,0.0,0
1883,Hartlepool (1967-74),12,12,0,0,0.0,0
1883,Hartlepool (1996 onw),12,12,0,0,0.0,0
1883,Hartley Wintney,18,18,11,11,0.6111111111111112,1
1883,Haslingden,9,9,5,5,0.5555555555555556,1
1883,Hastings (1837-1977),13,13,12,12,0.9230769230769231,1
1883,Hatfield,8,8,6,6,0.75,1
1883,Havant,6,6,6,6,1.0,1
1883,Haverfordwest,69,69,59,59,0.855072463768116,1
1883,Hay,24,24,17,17,0.7083333333333334,1
1883,Hayfield,6,6,3,3,0.5,1
1883,Headington,22,22,17,17,0.7727272727272727,1
1883,Helmsley,53,53,47,47,0.8867924528301887,1
1883,Helston,18,18,16,16,0.8888888888888888,1
1883,Hemel Hempstead,6,6,6,6,1.0,1
1883,Hemsworth,25,25,22,22,0.88,1
1883,Hendon (1837-1947),8,8,8,8,1.0,1
1883,Hendon (1947-1999),8,8,8,8,1.0,1
1883,Henley,24,24,23,23,0.9583333333333334,1
1883,Henstead,37,37,32,32,0.8648648648648649,1
1883,Hereford,79,79,72,72,0.9113924050632911,1
1883,Hertford,18,18,16,16,0.8888888888888888,1
1883,Hexham,72,72,66,66,0.9166666666666666,1
1883,Highworth,15,15,14,14,0.9333333333333333,1
1883,Hinckley,14,14,14,14,1.0,1
1883,Hitchin,27,27,26,26,0.9629629629629629,1
1883,Holbeach,11,11,9,9,0.8181818181818182,1
1883,Holbeck,3,3,0,0,0.0,0
1883,Holborn,10,10,2,2,0.2,1
1883,Hollingbourne,23,23,23,23,1.0,1
1883,Holsworthy,19,19,18,18,0.9473684210526315,1
1883,Holywell,14,14,5,5,0.35714285714285715,1
1883,Honiton,28,28,28,28,1.0,1
1883,Hoo,7,7,6,6,0.8571428571428571,1
1883,Horncastle,70,70,69,69,0.9857142857142858,1
1883,Horsham,13,13,10,10,0.7692307692307693,1
1883,Houghton le Spring,16,16,13,13,0.8125,1
1883,Howden (1837-1937),42,42,34,34,0.8095238095238095,1
1883,Hoxne,24,24,24,24,1.0,1
1883,Huddersfield,34,34,24,24,0.7058823529411765,1
1883,Hull,1,1,0,0,0.0,0
1883,Hungerford,22,22,19,19,0.8636363636363636,1
1883,Hunslet (1845-1929),2,2,1,1,0.5,1
1883,Huntingdon,33,33,32,32,0.9696969696969697,1
1883,Ipswich,16,16,16,16,1.0,1
1883,Isle of Wight,32,32,30,30,0.9375,1
1883,Islington,1,1,0,0,0.0,0
1883,Keighley (1837-1946),6,6,6,6,1.0,1
1883,Keighley (1974 onw),6,6,6,6,1.0,1
1883,Kendal (1837-1937),58,58,51,51,0.8793103448275862,1
1883,Kendal (1974 onw),58,58,51,51,0.8793103448275862,1
1883,Kensington,2,2,0,0,0.0,0
1883,Kettering,30,30,29,29,0.9666666666666667,1
1883,Keynsham,19,19,19,19,1.0,1
1883,Kidderminster,12,12,11,11,0.9166666666666666,1
1883,Kings Lynn,4,4,4,4,1.0,1
1883,Kings Norton (1913-1924),5,5,5,5,1.0,1
1883,Kings Norton (to 1912),5,5,5,5,1.0,1
1883,Kingsbridge,26,26,26,26,1.0,1
1883,Kingsclere (1837-1932),15,15,15,15,1.0,1
1883,Kingston,13,13,12,12,0.9230769230769231,1
1883,Knaresborough,21,21,17,17,0.8095238095238095,1
1883,Knighton,27,27,11,11,0.4074074074074074,1
1883,Lambeth,1,1,0,0,0.0,0
1883,Lampeter,14,14,10,10,0.7142857142857143,1
1883,Lancaster,24,24,18,18,0.75,1
1883,Langport,29,29,28,28,0.9655172413793104,1
1883,Launceston,25,25,20,20,0.8,1
1883,Ledbury,22,22,21,21,0.9545454545454546,1
1883,Leeds (1837-1929),1,1,1,1,1.0,1
1883,Leeds (1939 onw),1,1,1,1,1.0,1
1883,Leek,21,21,19,19,0.9047619047619048,1
1883,Leicester (1837-1974),10,10,7,7,0.7,1
1883,Leigh,10,10,8,8,0.8,1
1883,Leighton Buzzard,16,16,16,16,1.0,1
1883,Leominster,27,27,22,22,0.8148148148148148,1
1883,Lewes,43,43,39,39,0.9069767441860465,1
1883,Lewisham,4,4,4,4,1.0,1
1883,Lexden,36,36,32,32,0.8888888888888888,1
1883,Leyburn,37,37,32,32,0.8648648648648649,1
1883,Lichfield,36,36,26,26,0.7222222222222222,1
1883,Lincoln,99,99,82,82,0.8282828282828283,1
1883,Linton,22,22,21,21,0.9545454545454546,1
1883,Liskeard,25,25,24,24,0.96,1
1883,Liverpool (1837-1934),1,1,0,0,0.0,0
1883,Liverpool (1969 onw),1,1,0,0,0.0,0
1883,Llandilofawr,13,13,11,11,0.8461538461538461,1
1883,Llandovery,11,11,7,7,0.6363636363636364,1
1883,Llanelly (to 1974),9,9,4,4,0.4444444444444444,1
1883,Llanfyllin,23,23,11,11,0.4782608695652174,1
1883,Llanrwst,18,18,10,10,0.5555555555555556,1
1883,Loddon,41,41,39,39,0.9512195121951219,1
1883,London City,114,114,69,69,0.6052631578947368,1
1883,Longtown,14,14,9,9,0.6428571428571429,1
1883,Loughborough,25,25,20,20,0.8,1
1883,Louth,90,90,84,84,0.9333333333333333,1
1883,Ludlow,32,32,26,26,0.8125,1
1883,Lunesdale,22,22,0,0,0.0,0
1883,Luton,12,12,10,10,0.8333333333333334,1
1883,Lutterworth,37,37,36,36,0.972972972972973,1
1883,Lymington,8,8,6,6,0.75,1
1883,Macclesfield,40,40,39,39,0.975,1
1883,Machynlleth,11,11,8,8,0.7272727272727273,1
1883,Madeley,12,12,11,11,0.9166666666666666,1
1883,Maidstone,16,16,15,15,0.9375,1
1883,Maldon (1837-1972),36,36,32,32,0.8888888888888888,1
1883,Maldon (1974 onw),36,36,32,32,0.8888888888888888,1
1883,Malling,22,22,21,21,0.9545454545454546,1
1883,Malmesbury,23,23,21,21,0.9130434782608695,1
1883,Malton,65,65,56,56,0.8615384615384616,1
1883,Manchester (1837-1924),1,1,0,0,0.0,0
1883,Manchester (1939 onw),1,1,0,0,0.0,0
1883,Mansfield,21,21,19,19,0.9047619047619048,1
1883,Market Bosworth,31,31,30,30,0.967741935483871,1
1883,Market Drayton,14,14,12,12,0.8571428571428571,1
1883,Market Harborough,42,42,41,41,0.9761904761904762,1
1883,Marlborough,18,18,18,18,1.0,1
1883,Martley (from 1934),29,29,28,28,0.9655172413793104,1
1883,Martley (to 1913),29,29,28,28,0.9655172413793104,1
1883,Marylebone (1837-1901),1,1,0,0,0.0,0
1883,Medway (1837-1941),7,7,6,6,0.8571428571428571,1
1883,Medway (1998 onw),7,7,6,6,0.8571428571428571,1
1883,Melksham,6,6,6,6,1.0,1
1883,Melton Mowbray,56,56,53,53,0.9464285714285714,1
1883,Melton Mowbray (1997 onw),56,56,53,53,0.9464285714285714,1
1883,Mere,12,12,8,8,0.6666666666666666,1
1883,Meriden,18,18,17,17,0.9444444444444444,1
1883,Merthyr Tydfil,6,6,4,4,0.6666666666666666,1
1883,Middlesbrough (1875-1968),12,12,0,0,0.0,0
1883,Middlesbrough (1996 onw),12,12,0,0,0.0,0
1883,Midhurst (to 1935),25,25,20,20,0.8,1
1883,Mildenhall,13,13,12,12,0.9230769230769231,1
1883,Mile End Old Town,1,1,0,0,0.0,0
1883,Milton,19,19,19,19,1.0,1
1883,Mitford,60,60,57,57,0.95,1
1883,Monmouth (1837-1939),33,33,28,28,0.8484848484848485,1
1883,Morpeth,71,71,65,65,0.9154929577464789,1
1883,Mutford,24,24,24,24,1.0,1
1883,Nantwich,78,78,75,75,0.9615384615384616,1
1883,Narberth,51,51,43,43,0.8431372549019608,1
1883,Neath (1837-1970),23,23,20,20,0.8695652173913043,1
1883,Neath (1974 onw),23,23,20,20,0.8695652173913043,1
1883,New Forest,9,9,8,8,0.8888888888888888,1
1883,Newark,52,52,49,49,0.9423076923076923,1
1883,Newbury,18,18,14,14,0.7777777777777778,1
1883,Newcastle in Emlyn,22,22,18,18,0.8181818181818182,1
1883,Newcastle under Lyme,9,9,7,7,0.7777777777777778,1
1883,Newcastle upon Tyne,11,11,11,11,1.0,1
1883,Newent,18,18,18,18,1.0,1
1883,Newmarket (1938-1989),29,29,27,27,0.9310344827586207,1
1883,Newmarket (to 1938),29,29,27,27,0.9310344827586207,1
1883,Newport M,40,40,31,31,0.775,1
1883,Newport Pagnell,48,48,47,47,0.9791666666666666,1
1883,Newport S,16,16,15,15,0.9375,1
1883,Newton Abbot,39,39,37,37,0.9487179487179487,1
1883,Newtown,17,17,9,9,0.5294117647058824,1
1883,North Aylesford,15,15,13,13,0.8666666666666667,1
1883,North Witchford,7,7,7,7,1.0,1
1883,Northallerton,43,43,41,41,0.9534883720930233,1
1883,Northampton (1837-1923),18,18,17,17,0.9444444444444444,1
1883,Northampton (1936 onw),18,18,17,17,0.9444444444444444,1
1883,Northleach,29,29,28,28,0.9655172413793104,1
1883,Northwich,59,59,52,52,0.8813559322033898,1
1883,Norwich,44,44,22,22,0.5,1
1883,Nottingham,9,9,3,3,0.3333333333333333,1
1883,Nuneaton,7,7,7,7,1.0,1
1883,Oakham,31,31,29,29,0.9354838709677419,1
1883,Okehampton,28,28,27,27,0.9642857142857143,1
1883,Oldham,8,8,7,7,0.875,1
1883,Ongar,26,26,23,23,0.8846153846153846,1
1883,Ormskirk,21,21,21,21,1.0,1
1883,Orsett,18,18,16,16,0.8888888888888888,1
1883,Oswestry,14,14,8,8,0.5714285714285714,1
1883,Oundle,37,37,34,34,0.918918918918919,1
1883,Oxford,11,11,11,11,1.0,1
1883,Pancras (1837-1901),1,1,1,1,1.0,1
1883,Pateley Bridge,14,14,8,8,0.5714285714285714,1
1883,Patrington,27,27,25,25,0.9259259259259259,1
1883,Pembroke,29,29,25,25,0.8620689655172413,1
1883,Penrith,39,39,35,35,0.8974358974358975,1
1883,Penzance,20,20,20,20,1.0,1
1883,Pershore,39,39,37,37,0.9487179487179487,1
1883,Peterborough,42,42,40,40,0.9523809523809523,1
1883,Petersfield,14,14,12,12,0.8571428571428571,1
1883,Petworth (to 1935),14,14,3,3,0.21428571428571427,1
1883,Pewsey,27,27,22,22,0.8148148148148148,1
1883,Pickering,25,25,21,21,0.84,1
1883,Plomesgate,42,42,42,42,1.0,1
1883,Plymouth,2,2,2,2,1.0,1
1883,Plympton St Mary,20,20,18,18,0.9,1
1883,Pocklington (1837-1937),47,47,37,37,0.7872340425531915,1
1883,Pocklington (1974 onw),47,47,37,37,0.7872340425531915,1
1883,Pontardawe,7,7,0,0,0.0,0
1883,Pontefract,19,19,14,14,0.7368421052631579,1
1883,Pontypool,22,22,16,16,0.7272727272727273,1
1883,Pontypridd,6,6,0,0,0.0,0
1883,Poole (1959 onw),8,8,6,6,0.75,1
1883,Poole (to 1958),8,8,6,6,0.75,1
1883,Poplar (to 1965),3,3,2,2,0.6666666666666666,1
1883,Portsea Island (1837-1900),3,3,2,2,0.6666666666666666,1
1883,Potterspury,15,15,13,13,0.8666666666666667,1
1883,Prescot,20,20,19,19,0.95,1
1883,Preston,28,28,25,25,0.8928571428571429,1
1883,Prestwich,12,12,0,0,0.0,0
1883,Pwllheli (to 1937),33,33,19,19,0.5757575757575758,1
1883,Reading (1837-1974),3,3,3,3,1.0,1
1883,Redruth (to 1974),8,8,8,8,1.0,1
1883,Reeth,7,7,6,6,0.8571428571428571,1
1883,Reigate,15,15,15,15,1.0,1
1883,Rhayader,10,10,4,4,0.4,1
1883,Ribble Valley,44,44,0,0,0.0,0
1883,Richmond Sry,5,5,5,5,1.0,1
1883,Richmond Yk,41,41,37,37,0.9024390243902439,1
1883,Ringwood (to 1932),6,6,5,5,0.8333333333333334,1
1883,Ripon,44,44,39,39,0.8863636363636364,1
1883,Risbridge,27,27,26,26,0.9629629629629629,1
1883,Rochdale,6,6,2,2,0.3333333333333333,1
1883,Rochford,28,28,27,27,0.9642857142857143,1
1883,Romford,10,10,9,9,0.9,1
1883,Romney Marsh,19,19,18,18,0.9473684210526315,1
1883,Romsey (1837-1932),14,14,12,12,0.8571428571428571,1
1883,Romsey (1974 onw),14,14,12,12,0.8571428571428571,1
1883,Ross,30,30,24,24,0.8,1
1883,Rothbury,71,71,61,61,0.8591549295774648,1
1883,Rotherham,27,27,25,25,0.9259259259259259,1
1883,Royston,45,45,44,44,0.9777777777777777,1
1883,Rugby,42,42,39,39,0.9285714285714286,1
1883,Runcorn,37,37,32,32,0.8648648648648649,1
1883,Ruthin,21,21,16,16,0.7619047619047619,1
1883,Rye,11,11,10,10,0.9090909090909091,1
1883,Saddleworth,1,1,0,0,0.0,0
1883,Saffron Walden,24,24,22,22,0.9166666666666666,1
1883,Salford,4,4,4,4,1.0,1
1883,Samford,28,28,28,28,1.0,1
1883,Scarborough,32,32,30,30,0.9375,1
1883,Scilly Islands,5,5,5,5,1.0,1
1883,Sculcoates,21,21,18,18,0.8571428571428571,1
1883,Sedbergh,3,3,1,1,0.3333333333333333,1
1883,Selby,28,28,24,24,0.8571428571428571,1
1883,Settle,31,31,26,26,0.8387096774193549,1
1883,Sevenoaks,17,16,17,16,1.0,1
1883,Shaftesbury,19,19,19,19,1.0,1
1883,Shardlow,48,48,44,44,0.9166666666666666,1
1883,Sheffield,4,4,3,3,0.75,1
1883,Sheppey,7,7,5,5,0.7142857142857143,1
1883,Shepton Mallet,25,25,22,22,0.88,1
1883,Sherborne,30,30,29,29,0.9666666666666667,1
